external_id,created_at,company_size,industry,country,job_title,lead_source,website_visits,pricing_page_visits,demo_request,email_opens,email_clicks,sales_calls,days_since_contact,number_of_employees,previous_interactions,campaign_engagement,deal_amount,historical_call,converted,true_p0_converted
L-20774,2025-11-22,200.0,4.0,5.0,3.0,4.0,11.0,4.0,0.0,9.0,5.0,5.0,3.0,200.0,3.0,0.8479,8000.0,1.0,1,0.9412
L-20775,2025-03-18,25.0,3.0,3.0,0.0,1.0,1.0,6.0,0.0,5.0,3.0,4.0,7.0,25.0,10.0,0.368,8000.0,0.0,1,0.8271
L-20776,2025-11-02,2000.0,4.0,5.0,3.0,0.0,15.0,0.0,0.0,10.0,8.0,2.0,10.0,2000.0,11.0,0.5637,60000.0,0.0,1,0.7131
L-20777,2025-12-14,600.0,4.0,4.0,3.0,1.0,12.0,4.0,1.0,11.0,7.0,4.0,26.0,600.0,0.0,0.8016,8000.0,1.0,1,0.972
L-20778,2024-12-01,8.0,5.0,1.0,2.0,1.0,17.0,6.0,0.0,1.0,0.0,2.0,10.0,8.0,5.0,0.6726,15000.0,1.0,1,0.8943
L-20779,2025-03-27,8.0,3.0,6.0,4.0,1.0,3.0,0.0,0.0,4.0,0.0,4.0,37.0,8.0,4.0,0.3072,15000.0,0.0,1,0.1515
L-20780,2024-08-23,200.0,0.0,6.0,3.0,0.0,25.0,2.0,0.0,5.0,4.0,5.0,15.0,200.0,11.0,0.3577,8000.0,1.0,1,0.9065
L-20781,2024-07-09,600.0,0.0,2.0,3.0,3.0,24.0,4.0,0.0,11.0,8.0,0.0,18.0,600.0,3.0,0.4262,28000.0,1.0,1,0.8936
L-20782,2024-10-19,2000.0,5.0,6.0,2.0,2.0,8.0,6.0,0.0,13.0,13.0,4.0,22.0,2000.0,8.0,0.1773,60000.0,1.0,1,0.9449
L-20783,2024-06-05,25.0,5.0,4.0,3.0,3.0,4.0,2.0,0.0,12.0,12.0,3.0,37.0,25.0,6.0,0.1702,4000.0,0.0,1,0.5393
L-20784,2024-07-06,25.0,2.0,4.0,3.0,2.0,17.0,2.0,0.0,13.0,13.0,2.0,29.0,25.0,2.0,0.3258,4000.0,1.0,1,0.8096
L-20785,2025-02-27,2000.0,4.0,6.0,4.0,0.0,8.0,2.0,0.0,5.0,5.0,1.0,0.0,2000.0,11.0,0.6197,60000.0,1.0,1,0.688
L-20786,2024-09-22,2000.0,0.0,4.0,0.0,3.0,2.0,5.0,0.0,7.0,3.0,4.0,35.0,2000.0,0.0,0.4679,8000.0,1.0,1,0.6647
L-20787,2026-05-25,25.0,1.0,2.0,4.0,4.0,20.0,5.0,0.0,12.0,10.0,2.0,38.0,25.0,8.0,0.3949,8000.0,1.0,1,0.8975
L-20788,2024-09-14,2000.0,0.0,2.0,3.0,0.0,29.0,6.0,0.0,1.0,0.0,4.0,13.0,2000.0,5.0,0.7235,15000.0,1.0,1,0.9764
L-20789,2024-06-30,25.0,1.0,3.0,1.0,0.0,6.0,1.0,0.0,3.0,2.0,1.0,30.0,25.0,11.0,0.7134,4000.0,0.0,0,0.2624
L-20790,2025-12-29,2000.0,5.0,1.0,2.0,4.0,20.0,0.0,0.0,10.0,6.0,1.0,22.0,2000.0,1.0,0.2034,28000.0,0.0,1,0.534
L-20791,2024-12-26,2000.0,5.0,1.0,2.0,1.0,17.0,1.0,0.0,2.0,2.0,5.0,22.0,2000.0,10.0,0.5993,60000.0,1.0,0,0.7545
L-20792,2025-01-28,200.0,1.0,5.0,2.0,2.0,0.0,3.0,0.0,10.0,8.0,1.0,7.0,200.0,3.0,0.1091,4000.0,1.0,1,0.5294
L-20793,2025-04-21,25.0,0.0,1.0,0.0,3.0,23.0,3.0,0.0,1.0,0.0,5.0,0.0,25.0,0.0,0.6846,15000.0,1.0,1,0.9346
L-20794,2025-01-06,200.0,5.0,3.0,0.0,1.0,8.0,3.0,0.0,4.0,4.0,1.0,39.0,200.0,1.0,0.4409,15000.0,1.0,0,0.4053
L-20795,2026-04-17,2000.0,4.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,3.0,30.0,2000.0,2.0,0.8085,60000.0,1.0,0,0.4977
L-20796,2024-10-31,2000.0,5.0,6.0,2.0,4.0,6.0,6.0,1.0,10.0,7.0,3.0,6.0,2000.0,2.0,0.2916,28000.0,1.0,1,0.9758
L-20797,2025-11-28,8.0,5.0,5.0,2.0,0.0,28.0,7.0,0.0,10.0,9.0,2.0,14.0,8.0,7.0,0.3965,15000.0,1.0,1,0.9833
L-20798,2025-08-24,2000.0,1.0,1.0,3.0,0.0,23.0,7.0,0.0,3.0,0.0,4.0,26.0,2000.0,6.0,0.0788,28000.0,1.0,1,0.9324
L-20799,2026-04-12,2000.0,3.0,2.0,3.0,2.0,26.0,1.0,0.0,3.0,2.0,5.0,10.0,2000.0,2.0,0.1767,60000.0,1.0,1,0.8608
L-20800,2026-04-03,80.0,1.0,2.0,3.0,2.0,19.0,0.0,0.0,3.0,2.0,0.0,23.0,80.0,9.0,0.4506,8000.0,0.0,1,0.358
L-20801,2024-10-15,2000.0,5.0,5.0,3.0,1.0,29.0,1.0,0.0,10.0,9.0,1.0,31.0,2000.0,9.0,0.4577,15000.0,1.0,1,0.8213
L-20802,2025-04-25,600.0,5.0,0.0,3.0,4.0,0.0,3.0,0.0,9.0,6.0,5.0,18.0,600.0,7.0,0.1726,60000.0,1.0,1,0.6548
L-20803,2025-12-19,80.0,0.0,1.0,2.0,4.0,6.0,3.0,0.0,6.0,5.0,2.0,3.0,80.0,2.0,0.3615,60000.0,0.0,1,0.6913
L-20804,2025-04-18,2000.0,1.0,6.0,1.0,1.0,9.0,2.0,1.0,1.0,0.0,3.0,35.0,2000.0,4.0,0.6475,60000.0,0.0,1,0.7588
L-20805,2025-01-02,600.0,3.0,6.0,4.0,4.0,17.0,1.0,0.0,5.0,1.0,4.0,31.0,600.0,5.0,0.4027,8000.0,1.0,1,0.5664
L-20806,2025-01-16,25.0,4.0,7.0,4.0,3.0,23.0,3.0,0.0,7.0,5.0,0.0,2.0,25.0,9.0,0.3803,4000.0,1.0,1,0.8424
L-20807,2024-09-25,2000.0,1.0,5.0,1.0,0.0,6.0,6.0,0.0,12.0,12.0,0.0,0.0,2000.0,7.0,0.4044,15000.0,1.0,1,0.9189
L-20808,2024-08-13,200.0,3.0,3.0,2.0,2.0,13.0,2.0,0.0,10.0,10.0,2.0,5.0,200.0,1.0,0.2707,8000.0,1.0,1,0.8181
L-20809,2025-12-01,2000.0,3.0,6.0,1.0,0.0,4.0,2.0,0.0,11.0,9.0,1.0,36.0,2000.0,7.0,0.3296,8000.0,0.0,0,0.4037
L-20810,2024-09-10,2000.0,5.0,5.0,4.0,2.0,7.0,4.0,0.0,7.0,5.0,4.0,37.0,2000.0,10.0,0.0478,15000.0,1.0,1,0.6309
L-20811,2025-10-07,25.0,5.0,5.0,0.0,0.0,12.0,6.0,1.0,11.0,11.0,2.0,38.0,25.0,6.0,0.6778,8000.0,1.0,1,0.9748
L-20812,2024-10-22,2000.0,5.0,5.0,4.0,1.0,20.0,5.0,1.0,4.0,4.0,4.0,38.0,2000.0,11.0,0.3702,60000.0,1.0,1,0.9697
L-20813,2025-03-10,8.0,0.0,7.0,3.0,4.0,28.0,0.0,1.0,3.0,2.0,1.0,33.0,8.0,3.0,0.3502,4000.0,1.0,0,0.7901
L-20814,2026-05-25,25.0,5.0,1.0,4.0,3.0,11.0,5.0,0.0,9.0,8.0,1.0,18.0,25.0,0.0,0.2683,4000.0,1.0,1,0.8093
L-20815,2025-08-20,80.0,4.0,6.0,4.0,4.0,19.0,2.0,0.0,1.0,0.0,4.0,30.0,80.0,0.0,0.3135,28000.0,1.0,1,0.6325
L-20816,2025-12-19,200.0,4.0,0.0,1.0,1.0,3.0,0.0,0.0,13.0,10.0,0.0,23.0,200.0,4.0,0.4673,8000.0,0.0,1,0.2974
L-20817,2025-03-30,2000.0,3.0,2.0,0.0,3.0,9.0,4.0,0.0,7.0,7.0,5.0,20.0,2000.0,5.0,0.494,15000.0,1.0,1,0.8907
L-20818,2025-01-27,2000.0,0.0,5.0,4.0,2.0,11.0,7.0,0.0,8.0,5.0,2.0,27.0,2000.0,5.0,0.3645,4000.0,1.0,1,0.8799
L-20819,2024-07-23,80.0,2.0,3.0,3.0,4.0,4.0,7.0,0.0,1.0,0.0,0.0,4.0,80.0,0.0,0.4248,4000.0,0.0,1,0.7257
L-20820,2025-08-20,200.0,4.0,2.0,1.0,2.0,9.0,3.0,0.0,1.0,0.0,3.0,8.0,200.0,0.0,0.6753,60000.0,1.0,1,0.7021
L-20821,2025-02-11,80.0,0.0,6.0,1.0,1.0,25.0,7.0,0.0,0.0,0.0,4.0,18.0,80.0,2.0,0.5004,60000.0,0.0,1,0.9645
L-20822,2025-12-12,8.0,3.0,2.0,2.0,3.0,16.0,2.0,0.0,7.0,3.0,1.0,14.0,8.0,6.0,0.4735,4000.0,1.0,1,0.6145
L-20823,2025-02-15,80.0,1.0,4.0,1.0,3.0,21.0,6.0,0.0,12.0,8.0,4.0,26.0,80.0,6.0,0.4352,8000.0,0.0,1,0.9642
L-20824,2025-09-20,8.0,3.0,5.0,0.0,1.0,22.0,4.0,1.0,0.0,0.0,4.0,20.0,8.0,0.0,0.2618,28000.0,1.0,1,0.9555
L-20825,2025-11-01,200.0,4.0,7.0,1.0,2.0,25.0,5.0,0.0,13.0,12.0,2.0,16.0,200.0,6.0,0.1181,60000.0,1.0,1,0.9639
L-20826,2025-04-22,2000.0,0.0,4.0,3.0,0.0,26.0,3.0,0.0,9.0,7.0,4.0,34.0,2000.0,3.0,0.6036,28000.0,1.0,1,0.9267
L-20827,2024-11-27,2000.0,0.0,3.0,2.0,2.0,18.0,7.0,0.0,0.0,0.0,5.0,23.0,2000.0,11.0,0.5617,15000.0,0.0,1,0.9525
L-20828,2025-02-05,25.0,0.0,3.0,2.0,2.0,0.0,4.0,0.0,13.0,11.0,2.0,6.0,25.0,2.0,0.2798,60000.0,1.0,1,0.7678
L-20829,2025-12-15,2000.0,0.0,2.0,0.0,2.0,10.0,4.0,0.0,0.0,0.0,1.0,31.0,2000.0,7.0,0.3794,4000.0,1.0,0,0.4762
L-20830,2024-10-14,8.0,3.0,3.0,1.0,3.0,1.0,3.0,0.0,10.0,7.0,0.0,2.0,8.0,5.0,0.1723,60000.0,0.0,1,0.4839
L-20831,2024-12-07,8.0,0.0,5.0,4.0,2.0,4.0,0.0,0.0,8.0,7.0,3.0,25.0,8.0,9.0,0.0899,4000.0,1.0,0,0.2914
L-20832,2025-09-30,600.0,1.0,6.0,4.0,4.0,18.0,2.0,0.0,12.0,12.0,3.0,14.0,600.0,6.0,0.4022,15000.0,1.0,1,0.9069
L-20833,2025-07-28,80.0,2.0,6.0,1.0,0.0,7.0,5.0,0.0,2.0,0.0,5.0,37.0,80.0,3.0,0.4353,4000.0,1.0,0,0.6862
L-20834,2025-10-16,25.0,3.0,1.0,3.0,1.0,1.0,5.0,1.0,8.0,7.0,0.0,4.0,25.0,0.0,0.4091,60000.0,0.0,0,0.9022
L-20835,2026-04-04,8.0,3.0,0.0,4.0,0.0,2.0,4.0,0.0,12.0,12.0,0.0,17.0,8.0,9.0,0.3233,15000.0,1.0,1,0.6573
L-20836,2025-11-25,8.0,5.0,6.0,1.0,2.0,11.0,5.0,0.0,6.0,6.0,0.0,25.0,8.0,1.0,0.7951,15000.0,1.0,1,0.766
L-20837,2024-08-27,80.0,0.0,1.0,4.0,1.0,9.0,2.0,0.0,7.0,6.0,1.0,14.0,80.0,10.0,0.6386,8000.0,1.0,0,0.619
L-20838,2025-04-24,600.0,3.0,1.0,0.0,1.0,17.0,6.0,1.0,13.0,9.0,2.0,19.0,600.0,0.0,0.3378,15000.0,1.0,1,0.9849
L-20839,2025-04-13,8.0,4.0,1.0,2.0,4.0,5.0,4.0,0.0,3.0,3.0,2.0,36.0,8.0,11.0,0.316,8000.0,1.0,1,0.4341
L-20840,2026-04-24,2000.0,0.0,4.0,2.0,2.0,0.0,0.0,1.0,6.0,2.0,0.0,22.0,2000.0,10.0,0.2472,4000.0,0.0,0,0.3199
L-20841,2026-04-18,8.0,4.0,2.0,3.0,3.0,2.0,0.0,0.0,6.0,5.0,1.0,20.0,8.0,5.0,0.6501,8000.0,0.0,1,0.2433
L-20842,2026-05-29,2000.0,3.0,2.0,4.0,3.0,15.0,5.0,1.0,13.0,12.0,3.0,5.0,2000.0,5.0,0.2482,15000.0,1.0,1,0.9906
L-20843,2025-04-01,600.0,0.0,5.0,0.0,2.0,26.0,2.0,0.0,11.0,11.0,2.0,26.0,600.0,1.0,0.7615,4000.0,0.0,1,0.9248
L-20844,2025-03-26,200.0,0.0,7.0,2.0,0.0,18.0,4.0,1.0,10.0,10.0,4.0,34.0,200.0,4.0,0.0428,28000.0,1.0,1,0.9686
L-20845,2025-05-23,25.0,5.0,5.0,2.0,2.0,28.0,1.0,0.0,11.0,8.0,4.0,24.0,25.0,6.0,0.5399,8000.0,1.0,0,0.902
L-20846,2025-11-26,2000.0,4.0,6.0,2.0,3.0,1.0,7.0,0.0,3.0,0.0,2.0,39.0,2000.0,5.0,0.3362,28000.0,0.0,0,0.5513
L-20847,2024-10-22,25.0,3.0,1.0,0.0,2.0,9.0,6.0,0.0,6.0,4.0,3.0,34.0,25.0,1.0,0.2567,15000.0,0.0,1,0.7623
L-20848,2025-01-15,8.0,2.0,6.0,4.0,2.0,18.0,7.0,1.0,0.0,0.0,2.0,31.0,8.0,5.0,0.3113,8000.0,1.0,1,0.953
L-20849,2025-12-18,200.0,0.0,5.0,1.0,0.0,24.0,0.0,0.0,12.0,12.0,1.0,24.0,200.0,11.0,0.4396,8000.0,1.0,1,0.7782
L-20850,2025-04-17,2000.0,2.0,1.0,1.0,3.0,19.0,7.0,0.0,0.0,0.0,2.0,39.0,2000.0,2.0,0.1993,15000.0,0.0,1,0.8209
L-20851,2024-09-24,80.0,2.0,7.0,3.0,0.0,15.0,3.0,0.0,9.0,6.0,4.0,21.0,80.0,8.0,0.8269,4000.0,1.0,1,0.8834
L-20852,2026-02-07,200.0,2.0,0.0,4.0,0.0,12.0,0.0,1.0,0.0,0.0,3.0,14.0,200.0,4.0,0.7402,4000.0,1.0,1,0.7902
L-20853,2024-10-09,25.0,3.0,1.0,1.0,3.0,24.0,3.0,1.0,0.0,0.0,0.0,1.0,25.0,8.0,0.2009,60000.0,0.0,1,0.9187
L-20854,2026-01-26,600.0,1.0,5.0,1.0,0.0,21.0,1.0,0.0,9.0,6.0,3.0,36.0,600.0,9.0,0.1519,4000.0,1.0,0,0.6368
L-20855,2026-02-18,8.0,3.0,7.0,2.0,1.0,22.0,1.0,1.0,12.0,8.0,1.0,25.0,8.0,0.0,0.029,15000.0,0.0,1,0.866
L-20856,2026-03-13,600.0,1.0,7.0,0.0,1.0,12.0,3.0,0.0,8.0,8.0,5.0,5.0,600.0,0.0,0.2401,28000.0,1.0,0,0.9081
L-20857,2026-05-31,8.0,3.0,1.0,4.0,4.0,8.0,6.0,0.0,11.0,11.0,1.0,11.0,8.0,3.0,0.4949,28000.0,1.0,1,0.9085
L-20858,2025-10-15,25.0,3.0,0.0,3.0,1.0,17.0,5.0,0.0,7.0,7.0,0.0,12.0,25.0,4.0,0.3981,8000.0,0.0,0,0.8644
L-20859,2025-11-27,2000.0,0.0,6.0,4.0,3.0,15.0,0.0,0.0,8.0,7.0,2.0,5.0,2000.0,8.0,0.423,28000.0,1.0,1,0.6929
L-20860,2025-05-15,600.0,0.0,5.0,3.0,2.0,8.0,7.0,0.0,8.0,8.0,2.0,30.0,600.0,4.0,0.7516,28000.0,1.0,1,0.9114
L-20861,2025-12-07,80.0,5.0,6.0,1.0,3.0,2.0,3.0,0.0,9.0,5.0,2.0,5.0,80.0,1.0,0.3547,28000.0,0.0,1,0.6034
L-20862,2025-06-10,80.0,0.0,1.0,2.0,3.0,26.0,2.0,1.0,5.0,2.0,5.0,28.0,80.0,1.0,0.5133,4000.0,1.0,1,0.962
L-20863,2026-02-22,200.0,4.0,7.0,4.0,4.0,11.0,4.0,0.0,9.0,7.0,5.0,30.0,200.0,7.0,0.1676,8000.0,1.0,1,0.8307
L-20864,2024-09-06,80.0,1.0,5.0,0.0,2.0,0.0,3.0,0.0,8.0,8.0,1.0,11.0,80.0,4.0,0.0932,8000.0,0.0,1,0.4886
L-20865,2024-11-02,200.0,4.0,3.0,3.0,0.0,18.0,0.0,0.0,4.0,4.0,3.0,3.0,200.0,9.0,0.2408,4000.0,1.0,0,0.6827
L-20866,2025-08-24,200.0,3.0,5.0,4.0,1.0,22.0,7.0,0.0,12.0,12.0,3.0,31.0,200.0,11.0,0.5511,60000.0,1.0,1,0.9808
L-20867,2025-09-10,600.0,5.0,0.0,1.0,0.0,9.0,2.0,0.0,0.0,0.0,2.0,29.0,600.0,10.0,0.3404,28000.0,1.0,0,0.3455
L-20868,2024-07-16,80.0,3.0,2.0,1.0,1.0,4.0,4.0,0.0,3.0,0.0,1.0,26.0,80.0,9.0,0.2604,15000.0,0.0,0,0.3464
L-20869,2025-10-10,2000.0,2.0,4.0,4.0,3.0,15.0,5.0,0.0,11.0,7.0,1.0,31.0,2000.0,2.0,0.4129,4000.0,1.0,1,0.8213
L-20870,2026-05-09,600.0,3.0,5.0,0.0,2.0,12.0,4.0,0.0,13.0,10.0,5.0,1.0,600.0,3.0,0.5218,8000.0,1.0,1,0.9628
L-20871,2025-11-18,25.0,2.0,7.0,1.0,4.0,7.0,4.0,0.0,3.0,1.0,4.0,38.0,25.0,8.0,0.4269,8000.0,0.0,1,0.5569
L-20872,2025-10-18,2000.0,2.0,5.0,4.0,0.0,3.0,3.0,0.0,3.0,3.0,1.0,10.0,2000.0,6.0,0.5089,4000.0,0.0,1,0.5253
L-20873,2026-02-14,8.0,0.0,2.0,3.0,4.0,26.0,3.0,1.0,11.0,9.0,0.0,20.0,8.0,5.0,0.5081,15000.0,1.0,1,0.9657
L-20874,2025-11-03,2000.0,1.0,3.0,3.0,3.0,21.0,6.0,0.0,11.0,9.0,4.0,17.0,2000.0,8.0,0.3916,15000.0,1.0,1,0.9769
L-20875,2025-10-20,200.0,1.0,0.0,0.0,3.0,10.0,7.0,0.0,5.0,2.0,2.0,18.0,200.0,7.0,0.1902,8000.0,1.0,1,0.8307
L-20876,2026-01-14,25.0,5.0,5.0,0.0,4.0,19.0,1.0,0.0,1.0,0.0,0.0,24.0,25.0,9.0,0.5555,28000.0,0.0,1,0.3904
L-20877,2025-01-05,600.0,3.0,1.0,3.0,1.0,22.0,0.0,0.0,13.0,12.0,4.0,5.0,600.0,7.0,0.6944,15000.0,1.0,1,0.9358
L-20878,2026-03-21,80.0,2.0,7.0,2.0,0.0,3.0,0.0,0.0,8.0,8.0,5.0,18.0,80.0,9.0,0.1116,60000.0,0.0,0,0.4878
L-20879,2026-05-19,80.0,3.0,6.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,4.0,18.0,80.0,2.0,0.1337,15000.0,1.0,0,0.341
L-20880,2025-10-17,200.0,3.0,5.0,2.0,2.0,19.0,3.0,0.0,0.0,0.0,5.0,36.0,200.0,0.0,0.3604,28000.0,1.0,1,0.7377
L-20881,2025-07-09,25.0,2.0,5.0,2.0,3.0,17.0,6.0,0.0,9.0,7.0,4.0,37.0,25.0,2.0,0.2045,15000.0,1.0,1,0.9071
L-20882,2025-06-07,8.0,0.0,6.0,2.0,1.0,10.0,7.0,0.0,3.0,0.0,0.0,25.0,8.0,0.0,0.2519,8000.0,1.0,1,0.645
L-20883,2026-03-04,200.0,2.0,2.0,4.0,0.0,11.0,2.0,0.0,0.0,0.0,2.0,38.0,200.0,11.0,0.7226,28000.0,0.0,0,0.3917
L-20884,2025-12-26,600.0,4.0,2.0,1.0,1.0,19.0,5.0,0.0,1.0,0.0,5.0,23.0,600.0,4.0,0.0066,4000.0,1.0,1,0.863
L-20885,2026-03-20,600.0,4.0,2.0,0.0,3.0,16.0,6.0,0.0,0.0,0.0,4.0,16.0,600.0,11.0,0.5627,60000.0,1.0,1,0.9177
L-20886,2025-11-12,25.0,4.0,5.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,7.0,25.0,0.0,0.7636,4000.0,0.0,1,0.5699
L-20887,2025-09-23,80.0,4.0,0.0,3.0,1.0,0.0,7.0,0.0,1.0,1.0,3.0,17.0,80.0,11.0,0.173,15000.0,1.0,1,0.7122
L-20888,2025-05-10,2000.0,2.0,7.0,1.0,2.0,9.0,1.0,0.0,8.0,7.0,1.0,38.0,2000.0,0.0,0.3523,8000.0,1.0,1,0.3499
L-20889,2024-12-17,2000.0,3.0,2.0,2.0,1.0,18.0,5.0,0.0,0.0,0.0,2.0,13.0,2000.0,4.0,0.4527,15000.0,1.0,1,0.852
L-20890,2025-03-01,600.0,2.0,0.0,1.0,3.0,9.0,7.0,0.0,8.0,6.0,4.0,37.0,600.0,7.0,0.038,8000.0,1.0,1,0.8604
L-20891,2025-08-18,200.0,3.0,2.0,2.0,4.0,29.0,7.0,0.0,5.0,4.0,1.0,9.0,200.0,1.0,0.2962,28000.0,1.0,1,0.9697
L-20892,2024-09-30,25.0,5.0,6.0,1.0,1.0,9.0,7.0,0.0,2.0,0.0,0.0,21.0,25.0,11.0,0.1472,15000.0,0.0,1,0.6403
L-20893,2026-02-20,200.0,5.0,4.0,3.0,1.0,18.0,4.0,0.0,1.0,1.0,1.0,34.0,200.0,3.0,0.5914,60000.0,1.0,1,0.6664
L-20894,2025-07-19,600.0,4.0,0.0,4.0,4.0,1.0,1.0,0.0,6.0,3.0,0.0,11.0,600.0,3.0,0.7185,15000.0,0.0,1,0.2914
L-20895,2024-11-03,8.0,0.0,0.0,4.0,0.0,13.0,3.0,0.0,1.0,0.0,3.0,19.0,8.0,1.0,0.4878,60000.0,1.0,1,0.6409
L-20896,2024-06-11,8.0,1.0,1.0,0.0,2.0,25.0,1.0,0.0,10.0,7.0,5.0,13.0,8.0,3.0,0.8219,4000.0,1.0,1,0.9346
L-20897,2026-01-19,200.0,4.0,3.0,3.0,1.0,5.0,3.0,0.0,12.0,12.0,1.0,31.0,200.0,8.0,0.105,8000.0,0.0,1,0.5681
L-20898,2025-09-08,2000.0,0.0,5.0,2.0,2.0,28.0,5.0,0.0,7.0,5.0,5.0,10.0,2000.0,5.0,0.5011,28000.0,1.0,1,0.9826
L-20899,2025-05-03,8.0,4.0,3.0,2.0,1.0,24.0,6.0,0.0,9.0,9.0,1.0,15.0,8.0,5.0,0.0965,60000.0,1.0,1,0.9457
L-20900,2024-06-07,8.0,4.0,3.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,5.0,37.0,8.0,7.0,0.6168,28000.0,0.0,1,0.4914
L-20901,2026-04-27,8.0,5.0,4.0,1.0,2.0,25.0,5.0,1.0,3.0,3.0,1.0,15.0,8.0,5.0,0.364,8000.0,1.0,1,0.9709
L-20902,2025-06-24,25.0,4.0,4.0,2.0,4.0,13.0,7.0,0.0,10.0,7.0,3.0,33.0,25.0,9.0,0.0503,8000.0,1.0,1,0.8849
L-20903,2024-09-24,600.0,2.0,0.0,2.0,1.0,16.0,4.0,0.0,9.0,9.0,2.0,1.0,600.0,8.0,0.2569,4000.0,1.0,1,0.9217
L-20904,2024-09-01,80.0,2.0,7.0,3.0,4.0,6.0,4.0,0.0,11.0,7.0,2.0,39.0,80.0,2.0,0.383,15000.0,1.0,0,0.583
L-20905,2026-03-14,2000.0,2.0,5.0,1.0,2.0,5.0,6.0,0.0,13.0,12.0,3.0,18.0,2000.0,11.0,0.5856,28000.0,1.0,1,0.9382
L-20906,2026-01-23,8.0,4.0,2.0,2.0,3.0,18.0,1.0,0.0,12.0,9.0,1.0,35.0,8.0,11.0,0.5847,28000.0,1.0,1,0.6146
L-20907,2025-11-22,80.0,3.0,5.0,1.0,2.0,26.0,1.0,1.0,0.0,0.0,5.0,18.0,80.0,5.0,0.3485,60000.0,1.0,1,0.9424
L-20908,2024-12-22,25.0,4.0,3.0,2.0,4.0,17.0,6.0,1.0,9.0,6.0,1.0,24.0,25.0,10.0,0.2477,8000.0,1.0,1,0.9622
L-20909,2025-08-18,25.0,2.0,1.0,0.0,0.0,16.0,6.0,0.0,10.0,7.0,1.0,37.0,25.0,9.0,0.2981,60000.0,0.0,1,0.8224
L-20910,2026-02-27,25.0,0.0,7.0,4.0,1.0,17.0,2.0,0.0,9.0,5.0,2.0,2.0,25.0,8.0,0.4239,8000.0,0.0,1,0.7999
L-20911,2025-08-10,25.0,5.0,2.0,4.0,3.0,14.0,1.0,0.0,12.0,9.0,1.0,26.0,25.0,7.0,0.7688,4000.0,1.0,0,0.6494
L-20912,2024-09-10,2000.0,5.0,0.0,1.0,3.0,0.0,7.0,0.0,12.0,8.0,2.0,14.0,2000.0,6.0,0.5746,4000.0,1.0,1,0.886
L-20913,2024-11-30,600.0,1.0,6.0,2.0,2.0,29.0,4.0,0.0,10.0,8.0,4.0,13.0,600.0,4.0,0.6653,28000.0,1.0,1,0.98
L-20914,2025-07-30,80.0,3.0,3.0,1.0,3.0,28.0,0.0,0.0,8.0,5.0,1.0,24.0,80.0,8.0,0.069,15000.0,0.0,1,0.5921
L-20915,2026-05-14,8.0,0.0,4.0,1.0,3.0,22.0,1.0,1.0,5.0,3.0,1.0,34.0,8.0,11.0,0.2,60000.0,1.0,1,0.7596
L-20916,2025-01-06,200.0,4.0,6.0,1.0,0.0,19.0,0.0,0.0,6.0,2.0,5.0,39.0,200.0,6.0,0.6596,8000.0,1.0,0,0.5995
L-20917,2024-07-08,200.0,3.0,7.0,1.0,3.0,18.0,6.0,0.0,2.0,2.0,3.0,10.0,200.0,11.0,0.766,8000.0,1.0,1,0.9473
L-20918,2025-10-24,25.0,0.0,6.0,0.0,1.0,24.0,7.0,0.0,0.0,0.0,0.0,15.0,25.0,9.0,0.2653,28000.0,1.0,1,0.8873
L-20919,2024-06-24,80.0,5.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,80.0,9.0,0.5592,4000.0,1.0,0,0.1922
L-20920,2025-02-01,25.0,3.0,4.0,2.0,2.0,10.0,4.0,1.0,4.0,2.0,1.0,38.0,25.0,11.0,0.2554,28000.0,1.0,1,0.7473
L-20921,2026-04-13,2000.0,5.0,2.0,1.0,4.0,19.0,4.0,0.0,12.0,12.0,1.0,36.0,2000.0,8.0,0.2357,28000.0,1.0,1,0.8564
L-20922,2025-02-04,2000.0,0.0,0.0,3.0,0.0,9.0,4.0,0.0,10.0,6.0,5.0,22.0,2000.0,2.0,0.5232,28000.0,1.0,1,0.8748
L-20923,2026-04-09,600.0,0.0,5.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,29.0,600.0,7.0,0.438,4000.0,0.0,1,0.4947
L-20924,2026-03-11,25.0,2.0,2.0,4.0,2.0,26.0,2.0,0.0,3.0,2.0,3.0,38.0,25.0,1.0,0.0976,15000.0,0.0,1,0.6507
L-20925,2024-10-12,80.0,0.0,6.0,3.0,2.0,3.0,7.0,0.0,3.0,0.0,3.0,5.0,80.0,3.0,0.0646,28000.0,1.0,1,0.7839
L-20926,2024-07-18,80.0,3.0,7.0,3.0,2.0,2.0,2.0,0.0,7.0,7.0,1.0,2.0,80.0,10.0,0.4942,15000.0,1.0,0,0.5684
L-20927,2024-07-02,200.0,2.0,3.0,1.0,3.0,0.0,1.0,0.0,7.0,5.0,1.0,21.0,200.0,9.0,0.2927,15000.0,0.0,0,0.232
L-20928,2024-08-28,25.0,0.0,5.0,2.0,1.0,1.0,0.0,0.0,8.0,4.0,5.0,36.0,25.0,8.0,0.6127,8000.0,0.0,0,0.307
